1lv,2lv,date,value
МР ЧЗ,Тамбов,2020-12-28,15.45
МР ЧЗ,Тамбов,2020-12-29,15.35
МР ЧЗ,Тамбов,2020-12-30,15.64
МР ЧЗ,Тамбов,2020-12-31,15.45
МР ЧЗ,Тамбов,2021-01-01,15.55
МР ЧЗ,Тамбов,2021-01-02,15.74
МР ЧЗ,Тамбов,2021-01-03,15.64
МР ЧЗ,Тамбов,2021-01-04,15.84
МР ЧЗ,Тамбов,2021-01-05,15.55
МР ЧЗ,Тамбов,2021-01-06,15.45
МР ЧЗ,Тамбов,2021-01-07,15.64
МР ЧЗ,Тамбов,2021-01-08,15.94
МР ЧЗ,Тамбов,2021-01-09,15.74
МР ЧЗ,Тамбов,2021-01-10,15.64
МР ЧЗ,Тамбов,2021-01-11,15.45
МР ЧЗ,Тамбов,2021-01-12,15.35
МР ЧЗ,Тамбов,2021-01-13,15.64
МР ЧЗ,Тамбов,2021-01-14,15.35
МР ЧЗ,Тамбов,2021-01-15,15.55
МР ЧЗ,Тамбов,2021-01-16,15.45
МР ЧЗ,Тамбов,2021-01-17,15.55
МР ЧЗ,Тамбов,2021-01-18,15.64
МР ЧЗ,Тамбов,2021-01-19,15.35
МР ЧЗ,Тамбов,2021-01-20,15.16
МР ЧЗ,Тамбов,2021-01-21,15.25
МР ЧЗ,Тамбов,2021-01-22,15.45
МР ЧЗ,Тамбов,2021-01-23,15.35
МР ЧЗ,Тамбов,2021-01-24,15.55
МР ЧЗ,Тамбов,2021-01-25,15.45
МР ЧЗ,Тамбов,2021-01-26,15.16
МР ЧЗ,Тамбов,2021-01-27,15.25
МР ЧЗ,Тамбов,2021-01-28,15.25
МР ЧЗ,Тамбов,2021-01-29,15.16
МР ЧЗ,Тамбов,2021-01-30,15.06
МР ЧЗ,Тамбов,2021-01-31,14.96
МР ЧЗ,Тамбов,2021-02-01,14.76
МР ЧЗ,Тамбов,2021-02-02,14.28
МР ЧЗ,Тамбов,2021-02-03,14.18
МР ЧЗ,Тамбов,2021-02-04,13.98
МР ЧЗ,Тамбов,2021-02-05,13.88
МР ЧЗ,Тамбов,2021-02-06,13.88
МР ЧЗ,Тамбов,2021-02-07,13.69
МР ЧЗ,Тамбов,2021-02-08,13.59
МР ЧЗ,Тамбов,2021-02-09,13.4
МР ЧЗ,Тамбов,2021-02-10,13.3
МР ЧЗ,Тамбов,2021-02-11,13.49
МР ЧЗ,Тамбов,2021-02-12,13.4
МР ЧЗ,Тамбов,2021-02-13,13.2
МР ЧЗ,Тамбов,2021-02-14,13.1
МР ЧЗ,Тамбов,2021-02-15,12.91
МР ЧЗ,Тамбов,2021-02-16,12.61
МР ЧЗ,Тамбов,2021-02-17,12.42
МР ЧЗ,Тамбов,2021-02-18,12.42
МР ЧЗ,Тамбов,2021-02-19,12.52
МР ЧЗ,Тамбов,2021-02-20,12.52
МР ЧЗ,Тамбов,2021-02-21,12.32
МР ЧЗ,Тамбов,2021-02-22,12.42
МР ЧЗ,Тамбов,2021-02-23,12.32
МР ЧЗ,Тамбов,2021-02-24,12.32
МР ЧЗ,Тамбов,2021-02-25,12.03
МР ЧЗ,Тамбов,2021-02-26,11.73
МР ЧЗ,Тамбов,2021-02-27,11.64
МР ЧЗ,Тамбов,2021-02-28,11.64
МР ЧЗ,Тамбов,2021-03-01,11.54
МР ЧЗ,Тамбов,2021-03-02,11.24
МР ЧЗ,Тамбов,2021-03-03,10.95
МР ЧЗ,Тамбов,2021-03-04,11.05
МР ЧЗ,Тамбов,2021-03-05,10.95
МР ЧЗ,Тамбов,2021-03-06,10.76
МР ЧЗ,Тамбов,2021-03-07,10.66
МР ЧЗ,Тамбов,2021-03-08,10.46
МР ЧЗ,Тамбов,2021-03-09,10.07
МР ЧЗ,Тамбов,2021-03-10,10.36
МР ЧЗ,Тамбов,2021-03-11,10.07
МР ЧЗ,Тамбов,2021-03-12,10.17
МР ЧЗ,Тамбов,2021-03-13,10.07
МР ЧЗ,Тамбов,2021-03-14,10.07
МР ЧЗ,Тамбов,2021-03-15,9.97
МР ЧЗ,Тамбов,2021-03-16,9.68
МР ЧЗ,Тамбов,2021-03-17,9.68
МР ЧЗ,Тамбов,2021-03-18,9.58
МР ЧЗ,Тамбов,2021-03-19,9.58
МР ЧЗ,Тамбов,2021-03-20,9.48
МР ЧЗ,Тамбов,2021-03-21,9.48
МР ЧЗ,Тамбов,2021-03-22,9.39
МР ЧЗ,Тамбов,2021-03-23,9.29
МР ЧЗ,Тамбов,2021-03-24,9.19
МР ЧЗ,Тамбов,2021-03-25,9.19
МР ЧЗ,Тамбов,2021-03-26,9.09
МР ЧЗ,Тамбов,2021-03-27,9.09
МР ЧЗ,Тамбов,2021-03-28,9.0
МР ЧЗ,Тамбов,2021-03-29,8.9
МР ЧЗ,Тамбов,2021-03-30,8.8
МР ЧЗ,Тамбов,2021-03-31,8.7
МР ЧЗ,Тамбов,2021-04-01,8.7
МР ЧЗ,Тамбов,2021-04-02,8.6
МР ЧЗ,Тамбов,2021-04-03,8.6
МР ЧЗ,Тамбов,2021-04-04,8.51
МР ЧЗ,Тамбов,2021-04-05,8.51
МР ЧЗ,Тамбов,2021-04-06,8.41
МР ЧЗ,Тамбов,2021-04-07,8.41
МР ЧЗ,Тамбов,2021-04-08,8.12
МР ЧЗ,Тамбов,2021-04-09,8.02
МР ЧЗ,Тамбов,2021-04-10,7.82
МР ЧЗ,Тамбов,2021-04-11,7.72
МР ЧЗ,Тамбов,2021-04-12,7.53
МР ЧЗ,Тамбов,2021-04-13,7.43
МР ЧЗ,Тамбов,2021-04-14,7.14
МР ЧЗ,Тамбов,2021-04-15,7.24
МР ЧЗ,Тамбов,2021-04-16,7.04
МР ЧЗ,Тамбов,2021-04-17,6.94
МР ЧЗ,Тамбов,2021-04-18,6.65
МР ЧЗ,Тамбов,2021-04-19,6.45
МР ЧЗ,Тамбов,2021-04-20,6.06
МР ЧЗ,Тамбов,2021-04-21,5.87
МР ЧЗ,Тамбов,2021-04-22,5.77
МР ЧЗ,Тамбов,2021-04-23,5.57
МР Центр,Тверь,2020-04-01,0.08
МР Центр,Тверь,2020-04-03,0.08
МР Центр,Тверь,2020-04-06,0.16
МР Центр,Тверь,2020-04-08,0.31
МР Центр,Тверь,2020-04-09,0.54
МР Центр,Тверь,2020-04-10,0.39
МР Центр,Тверь,2020-04-11,0.54
МР Центр,Тверь,2020-04-13,3.42
МР Центр,Тверь,2020-04-15,3.26
МР Центр,Тверь,2020-04-16,2.64
МР Центр,Тверь,2020-04-17,2.88
МР Центр,Тверь,2020-04-18,3.81
МР Центр,Тверь,2020-04-19,2.56
МР Центр,Тверь,2020-04-20,2.02
МР Центр,Тверь,2020-04-21,2.56
МР Центр,Тверь,2020-04-22,2.1
МР Центр,Тверь,2020-04-23,2.1
МР Центр,Тверь,2020-04-24,2.25
МР Центр,Тверь,2020-04-25,2.25
МР Центр,Тверь,2020-04-26,1.79
МР Центр,Тверь,2020-04-27,2.64
МР Центр,Тверь,2020-04-28,0.7
МР Центр,Тверь,2020-04-29,0.85
МР Центр,Тверь,2020-04-30,1.32
МР Центр,Тверь,2020-05-01,2.25
МР Центр,Тверь,2020-05-02,3.58
МР Центр,Тверь,2020-05-03,3.96
МР Центр,Тверь,2020-05-04,1.48
МР Центр,Тверь,2020-05-05,2.25
МР Центр,Тверь,2020-05-06,3.42
МР Центр,Тверь,2020-05-07,1.24
МР Центр,Тверь,2020-05-08,3.5
МР Центр,Тверь,2020-05-09,2.95
МР Центр,Тверь,2020-05-10,3.5
МР Центр,Тверь,2020-05-11,2.41
МР Центр,Тверь,2020-05-12,2.64
МР Центр,Тверь,2020-05-13,0.78
МР Центр,Тверь,2020-05-14,1.55
МР Центр,Тверь,2020-05-15,3.42
МР Центр,Тверь,2020-05-16,4.12
МР Центр,Тверь,2020-05-17,2.02
МР Центр,Тверь,2020-05-18,2.1
МР Центр,Тверь,2020-05-19,1.48
МР Центр,Тверь,2020-05-20,2.56
МР Центр,Тверь,2020-05-21,3.03
МР Центр,Тверь,2020-05-22,3.03
МР Центр,Тверь,2020-05-23,2.41
МР Центр,Тверь,2020-05-24,2.88
МР Центр,Тверь,2020-05-25,4.12
МР Центр,Тверь,2020-05-26,1.17
МР Центр,Тверь,2020-05-27,3.58
МР Центр,Тверь,2020-05-28,4.04
МР Центр,Тверь,2020-05-29,3.19
МР Центр,Тверь,2020-05-30,3.34
МР Центр,Тверь,2020-05-31,3.42
МР Центр,Тверь,2020-06-01,3.58
МР Центр,Тверь,2020-06-02,3.5
МР Центр,Тверь,2020-06-03,2.8
МР Центр,Тверь,2020-06-04,5.67
МР Центр,Тверь,2020-06-05,5.52
МР Центр,Тверь,2020-06-06,6.76
МР Центр,Тверь,2020-06-07,7.23
МР Центр,Тверь,2020-06-08,7.15
МР Центр,Тверь,2020-06-09,6.53
МР Центр,Тверь,2020-06-10,6.45
МР Центр,Тверь,2020-06-11,6.45
МР Центр,Тверь,2020-06-12,7.07
МР Центр,Тверь,2020-06-13,6.3
МР Центр,Тверь,2020-06-14,6.06
МР Центр,Тверь,2020-06-15,6.3
МР Центр,Тверь,2020-06-16,5.6
МР Центр,Тверь,2020-06-17,5.36
МР Центр,Тверь,2020-06-18,5.05
МР Центр,Тверь,2020-06-19,5.21
МР Центр,Тверь,2020-06-20,5.21
МР Центр,Тверь,2020-06-21,5.13
МР Центр,Тверь,2020-06-22,4.9
МР Центр,Тверь,2020-06-23,4.59
МР Центр,Тверь,2020-06-24,4.27
МР Центр,Тверь,2020-06-25,4.12
МР Центр,Тверь,2020-06-26,4.27
МР Центр,Тверь,2020-06-27,4.04
МР Центр,Тверь,2020-06-28,4.12
МР Центр,Тверь,2020-06-29,3.89
МР Центр,Тверь,2020-06-30,3.73
МР Центр,Тверь,2020-07-01,3.58
МР Центр,Тверь,2020-07-02,3.42
МР Центр,Тверь,2020-07-03,3.19
МР Центр,Тверь,2020-07-04,3.26
МР Центр,Тверь,2020-07-05,3.11
МР Центр,Тверь,2020-07-06,2.95
МР Центр,Тверь,2020-07-07,2.8
МР Центр,Тверь,2020-07-08,2.49
МР Центр,Тверь,2020-07-09,2.33
МР Центр,Тверь,2020-07-10,2.33
МР Центр,Тверь,2020-07-11,2.49
МР Центр,Тверь,2020-07-12,2.41
МР Центр,Тверь,2020-07-13,2.41
МР Центр,Тверь,2020-07-14,2.25
МР Центр,Тверь,2020-07-15,2.25
МР Центр,Тверь,2020-07-16,2.33
МР Центр,Тверь,2020-07-17,2.18
МР Центр,Тверь,2020-07-18,2.02
МР Центр,Тверь,2020-07-19,2.02
МР Центр,Тверь,2020-07-20,1.94
МР Центр,Тверь,2020-07-21,1.87
МР Центр,Тверь,2020-07-22,2.02
МР Центр,Тверь,2020-07-23,2.18
МР Центр,Тверь,2020-07-24,2.1
МР Центр,Тверь,2020-07-25,2.33
МР Центр,Тверь,2020-07-26,2.18
МР Центр,Тверь,2020-07-27,2.1
МР Центр,Тверь,2020-07-28,2.1
МР Центр,Тверь,2020-07-29,2.25
МР Центр,Тверь,2020-07-30,2.56
МР Центр,Тверь,2020-07-31,2.33
МР Центр,Тверь,2020-08-01,2.25
МР Центр,Тверь,2020-08-02,2.25
МР Центр,Тверь,2020-08-03,2.18
МР Центр,Тверь,2020-08-04,2.1
МР Центр,Тверь,2020-08-05,2.1
МР Центр,Тверь,2020-08-06,2.02
МР Центр,Тверь,2020-08-07,2.18
МР Центр,Тверь,2020-08-08,2.1
МР Центр,Тверь,2020-08-09,2.18
МР Центр,Тверь,2020-08-10,2.18
МР Центр,Тверь,2020-08-11,2.1
МР Центр,Тверь,2020-08-12,2.33
МР Центр,Тверь,2020-08-13,2.18
МР Центр,Тверь,2020-08-14,2.25
МР Центр,Тверь,2020-08-15,2.02
МР Центр,Тверь,2020-08-16,1.94
МР Центр,Тверь,2020-08-17,1.94
МР Центр,Тверь,2020-08-18,2.02
МР Центр,Тверь,2020-08-19,1.87
МР Центр,Тверь,2020-08-20,2.02
МР Центр,Тверь,2020-08-21,1.87
МР Центр,Тверь,2020-08-22,1.87
МР Центр,Тверь,2020-08-23,1.94
МР Центр,Тверь,2020-08-24,1.79
МР Центр,Тверь,2020-08-25,1.79
МР Центр,Тверь,2020-08-26,1.94
МР Центр,Тверь,2020-08-27,1.87
МР Центр,Тверь,2020-08-28,1.94
МР Центр,Тверь,2020-08-29,1.87
МР Центр,Тверь,2020-08-30,2.02
МР Центр,Тверь,2020-08-31,1.87
МР Центр,Тверь,2020-09-01,1.94
МР Центр,Тверь,2020-09-02,1.79
МР Центр,Тверь,2020-09-03,1.71
МР Центр,Тверь,2020-09-04,1.79
МР Центр,Тверь,2020-09-05,1.87
МР Центр,Тверь,2020-09-06,1.79
МР Центр,Тверь,2020-09-07,1.71
МР Центр,Тверь,2020-09-08,1.79
МР Центр,Тверь,2020-09-09,1.55
МР Центр,Тверь,2020-09-10,1.79
МР Центр,Тверь,2020-09-11,1.63
МР Центр,Тверь,2020-09-12,1.87
МР Центр,Тверь,2020-09-13,1.87
МР Центр,Тверь,2020-09-14,1.94
МР Центр,Тверь,2020-09-15,2.02
МР Центр,Тверь,2020-09-16,1.94
МР Центр,Тверь,2020-09-17,1.87
МР Центр,Тверь,2020-09-18,2.18
МР Центр,Тверь,2020-09-19,2.33
МР Центр,Тверь,2020-09-20,2.56
МР Центр,Тверь,2020-09-21,2.72
МР Центр,Тверь,2020-09-22,2.64
МР Центр,Тверь,2020-09-23,2.72
МР Центр,Тверь,2020-09-24,2.72
МР Центр,Тверь,2020-09-25,2.88
МР Центр,Тверь,2020-09-26,3.58
МР Центр,Тверь,2020-09-27,3.81
МР Центр,Тверь,2020-09-28,4.04
МР Центр,Тверь,2020-09-29,4.12
МР Центр,Тверь,2020-09-30,4.12
МР Центр,Тверь,2020-10-01,4.74
МР Центр,Тверь,2020-10-02,4.97
МР Центр,Тверь,2020-10-03,5.36
МР Центр,Тверь,2020-10-04,5.21
МР Центр,Тверь,2020-10-05,5.28
МР Центр,Тверь,2020-10-06,5.21
МР Центр,Тверь,2020-10-07,5.52
МР Центр,Тверь,2020-10-08,6.3
МР Центр,Тверь,2020-10-09,6.68
МР Центр,Тверь,2020-10-10,7.23
МР Центр,Тверь,2020-10-11,7.69
МР Центр,Тверь,2020-10-12,7.62
МР Центр,Тверь,2020-10-13,7.69
МР Центр,Тверь,2020-10-14,7.54
МР Центр,Тверь,2020-10-15,8.08
МР Центр,Тверь,2020-10-16,8.24
МР Центр,Тверь,2020-10-17,8.63
МР Центр,Тверь,2020-10-18,8.78
МР Центр,Тверь,2020-10-19,8.55
МР Центр,Тверь,2020-10-20,8.47
МР Центр,Тверь,2020-10-21,8.86
МР Центр,Тверь,2020-10-22,9.33
МР Центр,Тверь,2020-10-23,9.48
МР Центр,Тверь,2020-10-24,10.1
МР Центр,Тверь,2020-10-25,10.8
МР Центр,Тверь,2020-10-26,10.73
МР Центр,Тверь,2020-10-27,10.65
МР Центр,Тверь,2020-10-28,10.65
МР Центр,Тверь,2020-10-29,11.04
МР Центр,Тверь,2020-10-30,11.35
МР Центр,Тверь,2020-10-31,11.81
МР Центр,Тверь,2020-11-01,12.2
МР Центр,Тверь,2020-11-02,12.12
МР Центр,Тверь,2020-11-03,12.28
МР Центр,Тверь,2020-11-04,12.59
МР Центр,Тверь,2020-11-05,13.13
МР Центр,Тверь,2020-11-06,13.29
МР Центр,Тверь,2020-11-07,13.68
МР Центр,Тверь,2020-11-08,14.14
МР Центр,Тверь,2020-11-09,14.07
МР Центр,Тверь,2020-11-10,14.38
МР Центр,Тверь,2020-11-11,14.22
МР Центр,Тверь,2020-11-12,14.38
МР Центр,Тверь,2020-11-13,14.53
МР Центр,Тверь,2020-11-14,14.46
МР Центр,Тверь,2020-11-15,14.53
МР Центр,Тверь,2020-11-16,14.61
МР Центр,Тверь,2020-11-17,14.46
МР Центр,Тверь,2020-11-18,14.38
МР Центр,Тверь,2020-11-19,14.69
МР Центр,Тверь,2020-11-20,14.53
МР Центр,Тверь,2020-11-21,14.92
МР Центр,Тверь,2020-11-22,15.23
МР Центр,Тверь,2020-11-23,15.08
МР Центр,Тверь,2020-11-24,15.39
МР Центр,Тверь,2020-11-25,15.47
МР Центр,Тверь,2020-11-26,15.62
МР Центр,Тверь,2020-11-27,15.85
МР Центр,Тверь,2020-11-28,16.24
МР Центр,Тверь,2020-11-29,16.4
МР Центр,Тверь,2020-11-30,16.32
МР Центр,Тверь,2020-12-01,16.24
МР Центр,Тверь,2020-12-02,16.55
МР Центр,Тверь,2020-12-03,16.4
МР Центр,Тверь,2020-12-04,17.1
МР Центр,Тверь,2020-12-05,17.25
МР Центр,Тверь,2020-12-06,17.33
МР Центр,Тверь,2020-12-07,17.18
МР Центр,Тверь,2020-12-08,17.18
МР Центр,Тверь,2020-12-09,17.1
МР Центр,Тверь,2020-12-10,17.64
МР Центр,Тверь,2020-12-11,17.88
МР Центр,Тверь,2020-12-12,18.11
МР Центр,Тверь,2020-12-13,18.19
МР Центр,Тверь,2020-12-14,18.03
МР Центр,Тверь,2020-12-15,17.95
МР Центр,Тверь,2020-12-16,18.03
МР Центр,Тверь,2020-12-17,18.26
МР Центр,Тверь,2020-12-18,18.11
МР Центр,Тверь,2020-12-19,18.42
МР Центр,Тверь,2020-12-20,18.34
МР Центр,Тверь,2020-12-21,18.19
МР Центр,Тверь,2020-12-22,18.11
МР Центр,Тверь,2020-12-23,18.26
МР Центр,Тверь,2020-12-24,18.42
МР Центр,Тверь,2020-12-25,18.34
МР Центр,Тверь,2020-12-26,18.57
МР Центр,Тверь,2020-12-27,18.5
МР Центр,Тверь,2020-12-28,18.42
МР Центр,Тверь,2020-12-29,18.42
МР Центр,Тверь,2020-12-30,18.57
МР Центр,Тверь,2020-12-31,18.34
МР Центр,Тверь,2021-01-01,18.19
МР Центр,Тверь,2021-01-02,17.88
МР Центр,Тверь,2021-01-03,17.8
МР Центр,Тверь,2021-01-04,17.72
МР Центр,Тверь,2021-01-05,17.56
МР Центр,Тверь,2021-01-06,17.8
МР Центр,Тверь,2021-01-07,17.64
МР Центр,Тверь,2021-01-08,17.72
МР Центр,Тверь,2021-01-09,17.56
МР Центр,Тверь,2021-01-10,17.41
МР Центр,Тверь,2021-01-11,17.49
МР Центр,Тверь,2021-01-12,17.56
МР Центр,Тверь,2021-01-13,17.49
МР Центр,Тверь,2021-01-14,17.72
МР Центр,Тверь,2021-01-15,17.88
МР Центр,Тверь,2021-01-16,17.56
МР Центр,Тверь,2021-01-17,17.41
МР Центр,Тверь,2021-01-18,17.33
МР Центр,Тверь,2021-01-19,17.33
МР Центр,Тверь,2021-01-20,17.25
МР Центр,Тверь,2021-01-21,17.1
МР Центр,Тверь,2021-01-22,16.86
МР Центр,Тверь,2021-01-23,16.48
МР Центр,Тверь,2021-01-24,16.4
МР Центр,Тверь,2021-01-25,16.17
МР Центр,Тверь,2021-01-26,16.01
МР Центр,Тверь,2021-01-27,15.7
МР Центр,Тверь,2021-01-28,15.47
МР Центр,Тверь,2021-01-29,15.39
МР Центр,Тверь,2021-01-30,15.39
МР Центр,Тверь,2021-01-31,15.31
МР Центр,Тверь,2021-02-01,15.0
МР Центр,Тверь,2021-02-02,14.84
МР Центр,Тверь,2021-02-03,14.61
МР Центр,Тверь,2021-02-04,14.69
МР Центр,Тверь,2021-02-05,14.53
МР Центр,Тверь,2021-02-06,14.38
МР Центр,Тверь,2021-02-07,14.22
МР Центр,Тверь,2021-02-08,14.14
МР Центр,Тверь,2021-02-09,13.99
МР Центр,Тверь,2021-02-10,13.68
МР Центр,Тверь,2021-02-11,13.6
МР Центр,Тверь,2021-02-12,13.13
МР Центр,Тверь,2021-02-13,12.9
МР Центр,Тверь,2021-02-14,12.75
МР Центр,Тверь,2021-02-15,12.59
МР Центр,Тверь,2021-02-16,12.51
МР Центр,Тверь,2021-02-17,12.28
МР Центр,Тверь,2021-02-18,12.2
МР Центр,Тверь,2021-02-19,11.97
МР Центр,Тверь,2021-02-20,11.89
МР Центр,Тверь,2021-02-21,11.74
МР Центр,Тверь,2021-02-22,11.66
МР Центр,Тверь,2021-02-23,11.66
МР Центр,Тверь,2021-02-24,11.58
МР Центр,Тверь,2021-02-25,11.5
МР Центр,Тверь,2021-02-26,11.35
МР Центр,Тверь,2021-02-27,11.42
МР Центр,Тверь,2021-02-28,11.19
МР Центр,Тверь,2021-03-01,10.96
МР Центр,Тверь,2021-03-02,10.8
МР Центр,Тверь,2021-03-03,10.65
МР Центр,Тверь,2021-03-04,10.73
МР Центр,Тверь,2021-03-05,10.49
МР Центр,Тверь,2021-03-06,10.41
МР Центр,Тверь,2021-03-07,10.41
МР Центр,Тверь,2021-03-08,10.26
МР Центр,Тверь,2021-03-09,10.1
МР Центр,Тверь,2021-03-10,10.03
МР Центр,Тверь,2021-03-11,9.79
МР Центр,Тверь,2021-03-12,9.56
МР Центр,Тверь,2021-03-13,9.4
МР Центр,Тверь,2021-03-14,9.25
МР Центр,Тверь,2021-03-15,9.17
МР Центр,Тверь,2021-03-16,8.94
МР Центр,Тверь,2021-03-17,8.78
МР Центр,Тверь,2021-03-18,8.78
